event_id,session_id,user_id,timestamp,event_type,action,resource_id,data_volume_mb,access_success,privilege_used,admin_command_type
E000129,S00023,U000,2025-01-22 10:09:00,file_access,read,R003,3.26,True,1,
E000130,S00023,U000,2025-01-22 10:47:00,file_access,write,R000,1.49,True,1,
E000131,S00024,U000,2025-01-22 12:13:00,file_access,read,R005,0.0,False,1,
E000132,S00024,U000,2025-01-22 12:33:00,file_access,read,R002,0.0,False,1,
E000133,S00024,U000,2025-01-22 12:37:00,file_access,write,R000,2.1,True,1,
E000134,S00024,U000,2025-01-22 12:49:00,file_access,write,R000,3.0,True,1,
E000135,S00024,U000,2025-01-22 12:51:00,file_access,read,R005,0.0,False,1,
E000136,S00024,U000,2025-01-22 13:34:00,file_access,read,R003,17.74,True,1,
E000137,S00024,U000,2025-01-22 13:49:00,file_access,read,R002,0.0,False,1,
E000138,S00024,U000,2025-01-22 13:56:00,file_access,write,R002,0.0,False,1,
E000139,S00025,U000,2025-01-22 15:22:00,file_access,read,R004,3.14,True,1,
E000140,S00025,U000,2025-01-22 15:25:00,file_access,read,R002,0.0,False,1,
E000141,S00025,U000,2025-01-22 15:31:00,file_access,read,R019,3.33,True,1,
E000142,S00025,U000,2025-01-22 15:55:00,file_access,read,R019,1.89,True,1,
E000143,S00026,U000,2025-01-23 10:48:00,file_access,read,R002,0.0,False,1,
E000144,S00026,U000,2025-01-23 10:52:00,file_access,read,R038,0.0,False,1,
E000145,S00026,U000,2025-01-23 11:02:00,file_access,read,R000,0.25,True,1,
E000146,S00026,U000,2025-01-23 11:13:00,file_access,write,R002,0.0,False,1,
E000147,S00026,U000,2025-01-23 11:39:00,file_access,read,R002,0.0,False,1,
E000148,S00027,U000,2025-01-24 12:28:00,file_access,read,R003,15.07,True,1,
E000149,S00027,U000,2025-01-24 12:57:00,file_access,write,R003,56.46,True,1,
E000150,S00027,U000,2025-01-24 13:00:00,file_access,read,R000,0.48,True,1,
E000151,S00027,U000,2025-01-24 13:01:00,file_access,read,R026,0.0,False,1,
E000152,S00027,U000,2025-01-24 13:18:00,file_access,read,R004,1.26,True,1,
E000153,S00027,U000,2025-01-24 13:42:00,file_export,export,R003,337.1,True,1,
E000154,S00028,U000,2025-01-26 10:56:00,file_access,write,R000,2.61,True,1,
E000155,S00028,U000,2025-01-26 11:17:00,file_access,write,R010,2.18,True,1,
E000156,S00028,U000,2025-01-26 11:22:00,file_access,read,R004,2.16,True,1,
E000157,S00028,U000,2025-01-26 11:45:00,file_access,read,R038,0.0,False,1,
E000158,S00029,U000,2025-01-27 11:47:00,file_access,write,R000,1.66,True,1,
E000159,S00029,U000,2025-01-27 11:59:00,file_access,read,R000,0.34,True,1,
E000160,S00029,U000,2025-01-27 12:04:00,file_access,read,R015,0.0,False,1,
E000161,S00029,U000,2025-01-27 12:14:00,file_access,read,R004,2.13,True,1,
E000162,S00029,U000,2025-01-27 12:17:00,file_access,write,R003,98.18,True,1,
E000163,S00029,U000,2025-01-27 12:46:00,file_access,read,R029,0.0,False,1,
E000164,S00030,U000,2025-01-28 09:42:00,file_access,read,R003,0.0,False,1,
E000165,S00030,U000,2025-01-28 09:50:00,file_access,read,R002,0.0,False,1,
E000166,S00030,U000,2025-01-28 10:10:00,file_access,read,R003,18.44,True,1,
E000167,S00030,U000,2025-01-28 10:21:00,file_access,read,R005,0.0,False,1,
E000168,S00030,U000,2025-01-28 10:26:00,file_access,read,R006,0.29,True,1,
E000169,S00030,U000,2025-01-28 10:34:00,file_access,read,R000,0.27,True,1,
E000170,S00030,U000,2025-01-28 10:42:00,file_access,read,R004,2.0,True,1,
E000171,S00030,U000,2025-01-28 10:44:00,file_access,read,R010,0.79,True,1,
E000172,S00030,U000,2025-01-28 10:48:00,file_access,read,R036,0.04,True,1,
E000173,S00030,U000,2025-01-28 11:01:00,file_access,write,R005,0.0,False,1,
E000174,S00031,U000,2025-01-29 10:41:00,file_access,write,R002,0.0,False,1,
E000175,S00031,U000,2025-01-29 10:54:00,file_access,write,R002,0.0,False,1,
E000176,S00031,U000,2025-01-29 11:03:00,file_access,read,R005,0.0,False,1,
E000177,S00032,U000,2025-01-29 12:45:00,file_access,write,R000,1.84,True,1,
E000178,S00032,U000,2025-01-29 12:49:00,file_access,read,R000,0.65,True,1,
E000179,S00032,U000,2025-01-29 12:57:00,file_access,read,R024,1.03,True,1,
E000180,S00032,U000,2025-01-29 13:07:00,file_access,read,R004,1.74,True,1,
E000181,S00032,U000,2025-01-29 13:14:00,file_access,read,R012,2.77,True,1,
E000182,S00032,U000,2025-01-29 13:24:00,file_access,write,R005,0.0,False,1,
E000183,S00032,U000,2025-01-29 13:27:00,file_access,read,R002,0.0,False,1,
E000184,S00032,U000,2025-01-29 13:32:00,file_access,read,R005,0.0,False,1,
E000185,S00032,U000,2025-01-29 13:34:00,file_access,read,R000,0.15,True,1,
E000186,S00033,U000,2025-01-29 15:59:00,file_access,write,R033,0.0,False,1,
E000187,S00033,U000,2025-01-29 16:22:00,file_access,read,R003,13.13,True,1,
E000188,S00033,U000,2025-01-29 17:23:00,file_access,write,R003,83.88,True,1,
E000189,S00034,U000,2025-01-30 08:04:00,file_access,read,R003,8.29,True,1,
E000190,S00034,U000,2025-01-30 08:34:00,file_access,read,R004,2.97,True,1,
E000191,S00034,U000,2025-01-30 08:39:00,file_access,read,R005,0.0,False,1,
E000192,S00035,U000,2025-01-31 06:38:00,file_access,read,R000,0.22,True,1,
E000193,S00035,U000,2025-01-31 07:01:00,file_access,read,R024,0.6,True,1,
E000194,S00035,U000,2025-01-31 07:05:00,file_access,read,R024,0.5,True,1,
E000195,S00035,U000,2025-01-31 07:16:00,file_access,read,R003,19.75,True,1,
E000196,S00036,U000,2025-01-31 08:41:00,file_access,write,R004,6.48,True,1,
E000197,S00036,U000,2025-01-31 09:14:00,file_access,write,R000,1.96,True,1,
E000198,S00036,U000,2025-01-31 09:15:00,file_access,read,R000,0.69,True,1,
E000199,S00036,U000,2025-01-31 09:24:00,file_access,read,R004,2.5,True,1,
E000200,S00036,U000,2025-01-31 09:42:00,file_access,read,R004,1.31,True,1,
E000201,S00036,U000,2025-01-31 09:43:00,file_access,write,R000,0.73,True,1,
E000202,S00036,U000,2025-01-31 09:47:00,file_export,export,R029,0.0,False,1,
E000203,S00036,U000,2025-01-31 09:54:00,file_access,read,R038,0.0,False,1,
E000204,S00037,U000,2025-02-01 08:16:00,file_access,read,R005,0.0,False,1,
E000205,S00037,U000,2025-02-01 08:28:00,file_access,write,R000,1.45,True,1,
E000206,S00037,U000,2025-02-01 08:50:00,file_access,read,R003,17.65,True,1,
E000207,S00037,U000,2025-02-01 09:03:00,file_access,write,R005,0.0,False,1,
E000208,S00037,U000,2025-02-01 09:09:00,file_access,read,R002,0.0,False,1,
E000209,S00037,U000,2025-02-01 09:14:00,file_access,read,R003,5.71,True,1,
E000210,S00037,U000,2025-02-01 09:28:00,file_access,read,R005,0.0,False,1,
E000211,S00037,U000,2025-02-01 09:43:00,file_access,read,R026,0.0,False,1,
E000212,S00037,U000,2025-02-01 09:50:00,file_access,read,R000,0.51,True,1,
E000213,S00038,U000,2025-02-02 09:01:00,file_access,read,R005,0.0,False,1,
E000214,S00038,U000,2025-02-02 09:02:00,file_access,read,R003,4.64,True,1,
E000215,S00038,U000,2025-02-02 09:16:00,file_access,write,R000,2.99,True,1,
E000216,S00039,U000,2025-02-03 10:54:00,file_access,read,R000,0.2,True,1,
E000217,S00039,U000,2025-02-03 11:06:00,file_access,read,R003,16.64,True,1,
E000218,S00039,U000,2025-02-03 11:11:00,file_access,write,R000,2.09,True,1,
E000219,S00039,U000,2025-02-03 12:07:00,file_access,read,R002,0.0,False,1,
E000220,S00040,U000,2025-02-04 10:08:00,file_access,read,R003,24.59,True,1,
E000221,S00040,U000,2025-02-04 10:11:00,file_access,write,R030,3.16,True,1,
E000222,S00040,U000,2025-02-04 10:18:00,file_access,read,R000,0.29,True,1,
E000223,S00041,U000,2025-02-04 11:40:00,file_access,read,R003,10.52,True,1,
E000224,S00041,U000,2025-02-04 11:47:00,file_access,read,R005,0.0,False,1,
E000225,S00041,U000,2025-02-04 11:53:00,file_access,read,R002,0.0,False,1,
E000226,S00041,U000,2025-02-04 11:59:00,file_access,write,R002,0.0,False,1,
E000227,S00041,U000,2025-02-04 12:11:00,file_access,write,R000,1.69,True,1,
E000228,S00041,U000,2025-02-04 12:36:00,file_access,read,R005,0.0,False,1,
E000229,S00042,U000,2025-02-05 10:48:00,file_access,read,R004,2.64,True,1,
E000230,S00042,U000,2025-02-05 10:55:00,file_access,read,R017,0.0,False,1,
E000231,S00042,U000,2025-02-05 10:58:00,file_access,read,R000,0.56,True,1,
E000232,S00042,U000,2025-02-05 10:59:00,file_access,read,R004,1.03,True,1,
E000233,S00042,U000,2025-02-05 11:09:00,file_access,write,R005,0.0,False,1,
E000234,S00042,U000,2025-02-05 11:11:00,file_access,read,R027,0.2,True,1,
E000235,S00042,U000,2025-02-05 11:24:00,file_access,read,R000,0.22,True,1,
E000236,S00043,U000,2025-02-05 13:08:00,file_access,read,R004,1.06,True,1,
E000237,S00043,U000,2025-02-05 13:09:00,file_access,read,R005,0.0,False,1,
E000238,S00043,U000,2025-02-05 13:23:00,file_access,read,R008,1.86,True,1,
E000239,S00043,U000,2025-02-05 14:01:00,file_access,write,R025,0.61,True,1,
E000240,S00043,U000,2025-02-05 14:03:00,file_access,read,R000,0.09,True,1,
E000241,S00043,U000,2025-02-05 14:09:00,file_access,read,R002,0.0,False,1,
E000242,S00043,U000,2025-02-05 14:25:00,file_access,write,R005,0.0,False,1,
E000243,S00044,U000,2025-02-06 09:17:00,file_access,read,R002,0.0,False,1,
E000244,S00044,U000,2025-02-06 09:33:00,file_access,read,R004,1.9,True,1,
E000245,S00044,U000,2025-02-06 09:34:00,file_access,read,R002,0.0,False,1,
E000246,S00044,U000,2025-02-06 09:39:00,file_access,read,R002,0.0,False,1,
E000247,S00044,U000,2025-02-06 09:50:00,file_access,write,R005,0.0,False,1,
E000248,S00044,U000,2025-02-06 09:51:00,file_access,read,R004,1.33,True,1,
E000249,S00044,U000,2025-02-06 09:56:00,file_access,read,R006,0.16,True,1,
E000250,S00044,U000,2025-02-06 10:12:00,file_access,write,R004,11.81,True,1,
E000251,S00044,U000,2025-02-06 10:26:00,file_access,read,R004,2.12,True,1,
E000252,S00044,U000,2025-02-06 10:30:00,file_access,read,R003,13.51,True,1,
E000253,S00044,U000,2025-02-06 10:36:00,file_access,read,R005,0.0,False,1,
E000254,S00044,U000,2025-02-06 11:09:00,file_access,read,R004,1.49,True,1,
E000255,S00044,U000,2025-02-06 11:24:00,file_export,export,R003,315.62,True,1,
E000256,S00045,U000,2025-02-07 10:17:00,file_access,read,R003,14.08,True,1,
E000257,S00045,U000,2025-02-07 10:22:00,file_access,read,R017,0.0,False,1,
E000258,S00045,U000,2025-02-07 10:42:00,file_access,read,R021,0.0,False,1,
E000259,S00045,U000,2025-02-07 11:18:00,file_access,read,R003,16.11,True,1,
E000260,S00045,U000,2025-02-07 11:40:00,file_access,write,R003,43.72,True,1,
E000261,S00045,U000,2025-02-07 11:43:00,file_access,read,R003,7.0,True,1,
E000262,S00045,U000,2025-02-07 11:55:00,file_access,read,R004,2.9,True,1,
E000263,S00045,U000,2025-02-07 12:05:00,file_access,read,R003,22.63,True,1,
E000264,S00045,U000,2025-02-07 12:11:00,file_access,read,R002,0.0,False,1,
E000265,S00046,U000,2025-02-08 11:42:00,file_access,read,R005,0.0,False,1,
E000266,S00046,U000,2025-02-08 11:44:00,file_access,read,R004,2.03,True,1,
E000267,S00046,U000,2025-02-08 11:46:00,file_access,read,R000,0.37,True,1,
E000268,S00046,U000,2025-02-08 12:16:00,file_access,write,R005,0.0,False,1,
E000269,S00046,U000,2025-02-08 12:20:00,file_access,read,R004,2.01,True,1,
E000270,S00047,U000,2025-02-08 13:55:00,file_access,read,R007,0.0,False,1,
E000271,S00047,U000,2025-02-08 14:18:00,file_access,read,R015,0.0,False,1,
E000272,S00047,U000,2025-02-08 14:42:00,file_access,read,R015,0.0,False,1,
E000273,S00047,U000,2025-02-08 14:46:00,file_access,read,R002,0.0,False,1,
E000274,S00047,U000,2025-02-08 15:26:00,file_access,write,R002,0.0,False,1,
E000275,S00047,U000,2025-02-08 15:32:00,file_export,export,R003,309.33,True,1,
E000276,S00047,U000,2025-02-08 15:34:00,file_access,read,R005,0.0,False,1,
E000277,S00048,U000,2025-02-08 17:40:00,file_access,write,R004,6.05,True,1,
E000278,S00048,U000,2025-02-08 17:43:00,file_access,read,R011,0.0,False,1,
E000279,S00048,U000,2025-02-08 18:17:00,file_access,write,R003,42.09,True,1,
E000280,S00048,U000,2025-02-08 18:27:00,file_access,write,R003,102.12,True,1,
E000281,S00048,U000,2025-02-08 18:30:00,file_access,write,R002,0.0,False,1,
E000282,S00048,U000,2025-02-08 19:24:00,file_access,read,R007,0.0,False,1,
E000283,S00049,U000,2025-02-10 11:33:00,file_access,read,R003,14.14,True,1,
E000284,S00049,U000,2025-02-10 12:08:00,file_access,write,R003,37.03,True,1,
E000285,S00049,U000,2025-02-10 12:16:00,file_access,write,R002,0.0,False,1,
E000286,S00049,U000,2025-02-10 12:30:00,file_access,read,R004,0.77,True,1,
E000287,S00049,U000,2025-02-10 12:41:00,file_access,read,R008,1.08,True,1,
E000288,S00049,U000,2025-02-10 12:42:00,file_access,write,R005,0.0,False,1,
E000289,S00049,U000,2025-02-10 13:10:00,file_access,write,R014,0.0,False,1,
E000290,S00049,U000,2025-02-10 13:12:00,file_access,read,R005,0.0,False,1,
E000291,S00050,U000,2025-02-10 15:38:00,file_access,read,R000,0.48,True,1,
E000292,S00050,U000,2025-02-10 15:44:00,file_access,read,R012,1.69,True,1,
E000293,S00050,U000,2025-02-10 15:50:00,file_access,read,R000,0.42,True,1,
E000294,S00050,U000,2025-02-10 15:54:00,file_access,read,R005,0.0,False,1,
E000295,S00050,U000,2025-02-10 16:08:00,file_access,read,R002,0.0,False,1,
E000296,S00051,U000,2025-02-11 09:54:00,file_access,read,R015,0.0,False,1,
E000297,S00051,U000,2025-02-11 10:03:00,file_access,write,R003,105.98,True,1,
E000298,S00051,U000,2025-02-11 10:33:00,file_access,write,R000,2.41,True,1,
E000299,S00051,U000,2025-02-11 10:49:00,file_access,read,R005,0.0,False,1,
E000300,S00051,U000,2025-02-11 10:53:00,file_export,export,R002,0.0,False,1,
E000301,S00051,U000,2025-02-11 10:54:00,file_access,read,R000,0.62,True,1,
E000302,S00051,U000,2025-02-11 11:00:00,file_access,read,R003,9.14,True,1,
E000303,S00051,U000,2025-02-11 11:03:00,file_access,read,R015,0.0,False,1,
E000304,S00051,U000,2025-02-11 11:37:00,file_access,read,R000,0.14,True,1,
E000305,S00052,U000,2025-02-12 09:23:00,file_access,read,R000,0.47,True,1,
E000306,S00052,U000,2025-02-12 09:33:00,file_access,read,R011,0.0,False,1,
E000307,S00052,U000,2025-02-12 09:37:00,file_access,write,R000,1.12,True,1,
E000308,S00052,U000,2025-02-12 10:05:00,file_access,read,R005,0.0,False,1,
E000309,S00052,U000,2025-02-12 10:10:00,file_access,write,R008,5.4,True,1,
E000310,S00053,U000,2025-02-12 12:42:00,file_access,read,R000,0.23,True,1,
E000311,S00053,U000,2025-02-12 12:43:00,file_access,read,R003,13.53,True,1,
E000312,S00053,U000,2025-02-12 12:46:00,file_access,read,R004,1.71,True,1,
E000313,S00054,U000,2025-02-14 11:20:00,file_access,read,R000,0.31,True,1,
E000314,S00054,U000,2025-02-14 11:31:00,file_access,read,R004,2.12,True,1,
E000315,S00054,U000,2025-02-14 11:40:00,file_access,write,R019,15.33,True,1,
E000316,S00054,U000,2025-02-14 12:10:00,file_access,read,R004,0.79,True,1,
E000317,S00054,U000,2025-02-14 12:15:00,file_access,read,R002,0.0,False,1,
E000318,S00054,U000,2025-02-14 12:34:00,file_access,read,R003,5.9,True,1,
E000319,S00054,U000,2025-02-14 12:36:00,file_access,read,R013,2.53,True,1,
E000320,S00054,U000,2025-02-14 12:41:00,file_access,read,R004,2.94,True,1,
E000321,S00054,U000,2025-02-14 13:05:00,file_access,read,R005,0.0,False,1,
E000322,S00054,U000,2025-02-14 13:06:00,file_access,read,R004,2.61,True,1,
E000323,S00054,U000,2025-02-14 13:09:00,file_access,read,R003,11.89,True,1,
E000324,S00055,U000,2025-02-14 14:34:00,file_access,write,R005,0.0,False,1,
E000325,S00055,U000,2025-02-14 15:17:00,file_access,write,R005,0.0,False,1,
E000326,S00055,U000,2025-02-14 15:21:00,file_access,write,R017,0.0,False,1,
E000327,S00055,U000,2025-02-14 15:29:00,file_access,read,R003,11.38,True,1,
E000328,S00055,U000,2025-02-14 15:34:00,file_access,read,R005,0.0,False,1,
E000329,S00055,U000,2025-02-14 15:57:00,file_access,write,R002,0.0,False,1,
E000330,S00055,U000,2025-02-14 16:10:00,file_access,read,R008,1.03,True,1,
